Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1822673639,C. Bartholomew,Charlie Bartholomew,Bartholomew,Charlie,C,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,R,349,99,0,0.333,0.332,0.321,2,0,11.30%,7.00%,83.7,76.5,97,98.4,6.7,34.20%,13.20%,38.70%,57.30%,97.70%,26.20%,3.70%,0.00%,0.779,33.30%,0.132,72.70%,29%,90.40%
1,1448475990,B. Runion,Braydon Runion,Runion,Braydon,OF,University of New Mexico,UNM,730153472,New Mexico,BBC,R,R,709,209,0,0.364,0.443,0.347,23,9,21.10%,4.80%,83.6,87.9,102.8,107.3,11.3,27.30%,9.10%,56.30%,81.40%,83.10%,34.40%,15.20%,33.30%,0.708,40.00%,1.483,46.50%,36%,72.90%
1,1622300994,D. Pigford,Deylan Pigford,Pigford,Deylan,OF,University of New Mexico,UNM,730153472,New Mexico,BBC,L,R,614,142,0,0.296,0.388,0.271,9,5,21.20%,10.30%,85.5,87.1,102.6,104.6,15.7,28.10%,15.60%,44.80%,61.70%,78.80%,27.80%,10.70%,62.50%,0.082,-,-,60.00%,31%,76.00%
1,1756182186,D. Ditzenberger,Dylan Ditzenberger,Ditzenberger,Dylan,IF,University of New Mexico,UNM,730153472,New Mexico,BBC,L,R,512,131,0,0.435,0.457,0.301,9,2,12.00%,10.00%,80.7,80.2,96.7,99.9,7.9,38.00%,4.00%,45.30%,68.40%,87.20%,31.40%,5.70%,0.00%,-,0.00%,-,81.60%,12%,87.50%
1,1786134927,L. Ashby,Lenny Junior Ashby,Ashby,Lenny Junior,OF,University of New Mexico,UNM,730153472,New Mexico,BBC,L,L,748,207,0,0.377,0.447,0.326,18,9,10.40%,10.40%,86.5,82.4,105.4,112.7,17.1,20.40%,13.00%,40.80%,65.00%,93.40%,23.30%,4.90%,0.00%,0.87,50.00%,0.02,74.30%,41%,87.90%
1,1504274623,J. Shimashita,James Shimashita,Shimashita,James,OF,San Jose State University,SJSU,730206720,San Jose State,BBC,L,L,446,122,3,0.189,0.278,0.303,1,4,15.90%,13.10%,84.9,84.1,98.6,102.6,21.3,22.90%,5.70%,37.40%,61.40%,90.70%,23.00%,4.00%,0.00%,0.327,-,-,76.90%,20%,89.20%
1,1690601262,C. McAdoo,Charles McAdoo,McAdoo,Charles,u,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,684,227,0,0.33,0.411,0.288,19,10,14.70%,11.20%,86.8,88.9,102.8,107.9,20,26.30%,12.30%,49.00%,83.30%,83.30%,34.30%,7.00%,12.50%,0.271,33.30%,0.371,77.60%,30%,85.70%
1,1894096034,J. Colette,Jack Colette,Colette,Jack,OF,San Jose State University,SJSU,730206720,San Jose State,BBC,L,R,766,215,0,0.302,0.39,0.295,18,7,19.20%,11.60%,90.4,91,103.9,106.4,6.8,31.80%,15.90%,41.00%,66.90%,81.60%,22.10%,6.30%,20.00%,0.229,40.00%,0.365,61.40%,43%,84.70%
1,1474191981,H. Heinze,Hayden Heinze,Heinze,Hayden,OF,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,463,146,0,0.308,0.335,0.208,10,1,14.00%,6.40%,69.7,72.2,87.4,96.9,-2.6,23.10%,0.00%,52.10%,67.80%,92.50%,34.10%,8.20%,-,-,100.00%,0,62.10%,4%,84.20%
1,1008759599,T. Fondtain,TJ Fondtain,Fondtain,TJ,TWP,San Diego State University,SDSU,730218496,San Diego State,BBC,L,L,597,139,14,0.281,0.393,0.294,6,9,24.70%,6.80%,84.7,82.9,95.5,109.1,13.6,42.90%,9.50%,48.20%,68.40%,80.80%,34.90%,14.40%,0.00%,-,-,-,54.50%,19%,70.10%
1,1060593567,C. Carrigg,Cole Carrigg,Carrigg,Cole,OF,San Diego State University,SDSU,730218496,San Diego State,BBC,S,R,515,144,0,0.319,0.365,0.206,8,2,13.70%,5.00%,77.1,89.4,101.5,105.5,-9.5,19.00%,4.80%,51.80%,77.50%,90.30%,39.10%,8.30%,0.00%,0.089,-,-,74.10%,19%,83.90%
1,1287048708,P. Ruiz,Poncho Ruiz,Ruiz,Poncho,C,San Diego State University,SDSU,730218496,San Diego State,BBC,R,R,692,180,0,0.261,0.329,0.24,8,6,17.80%,6.40%,86.3,88.6,100,106.3,16.8,25.80%,12.90%,51.40%,76.10%,92.20%,30.10%,14.50%,-,-,33.30%,0,56.00%,29%,71.90%
1,1699678908,C. Miller,Caden Miller,Miller,Caden,IF,San Diego State University,SDSU,730218496,San Diego State,BBC,S,R,722,161,0,0.298,0.371,0.324,10,4,15.90%,10.30%,82.4,85,97.1,101.4,11.1,41.90%,16.10%,41.70%,65.70%,91.30%,18.30%,6.10%,0.00%,0.2,-,-,86.70%,23%,85.40%
1,1157432320,E. Schimony,Ethan Schimony,Schimony,Ethan,1B,University of Akron,AKR,540536064,Akron,BBC,L,R,285,64,0,0.141,0.223,0.264,0,1,30.70%,13.30%,77.8,82.5,93.9,93.9,5.9,30.00%,0.00%,33.00%,60.00%,86.70%,8.60%,9.50%,0.00%,-,-,-,66.70%,10%,71.30%
1,1513441318,C. Jenkins,Caleb Jenkins,Jenkins,Caleb,P,University of Akron,AKR,540536064,Akron,BBC,R,R,219,45,0,0.133,0.269,0.226,2,0,47.50%,15.30%,96.6,96.6,98.8,98.8,32.3,50.00%,0.00%,35.60%,78.60%,81.80%,64.30%,16.00%,-,-,25.00%,0.411,55.60%,50%,55.10%
1,1574589108,M. Kirk,Matt Kirk,Kirk,Matt,OF,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,L,L,708,191,0,0.356,0.47,0.276,23,11,14.30%,11.70%,84.7,83.9,102.3,110.4,8.8,23.50%,17.60%,45.30%,80.00%,81.30%,36.20%,8.10%,100.00%,0,0.00%,3.92,71.40%,35%,82.20%
1,1711431717,N. Arrivo,Nick Arrivo,Arrivo,Nick,OF,University of Akron,AKR,540536064,Akron,BBC,R,R,813,198,0,0.283,0.358,0.366,9,4,14.50%,12.80%,84,91,99.4,105.3,6.5,36.40%,13.60%,38.60%,68.50%,97.30%,19.70%,5.80%,-,-,50.00%,0.004,71.40%,27%,85.00%
1,1773953989,K. Hara,Kaito Hara,Hara,Kaito,IF,University of Akron,AKR,540536064,Akron,BBC,R,R,750,183,0,0.251,0.311,0.265,7,0,14.90%,13.50%,83.2,86.4,94.7,94.7,4.1,36.80%,0.00%,41.90%,57.40%,81.50%,22.60%,6.00%,25.00%,0.176,-,-,92.90%,11%,85.70%
1,1953892545,T. Hopkins,Taylor Hopkins,Hopkins,Taylor,IF,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,L,R,775,214,0,0.318,0.388,0.385,12,9,10.70%,8.60%,88,92.1,102.1,103.8,12.3,46.90%,28.10%,49.20%,74.00%,94.40%,35.20%,7.10%,-,-,33.30%,0.017,72.00%,38%,85.60%
1,1177716033,R. Lux,Ryan Lux,Lux,Ryan,C,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,198,46,0,0.239,0.341,0.173,1,1,19.70%,12.10%,-,-,-,-,-,-,-,40.40%,50.00%,80.00%,23.80%,7.60%,-,-,-,-,0.00%,-,81.30%
1,1264748668,E. Yamin IV,Edward Yamin IV,Yamin IV,Edward,C,University of Dayton,DAY,730194688,Dayton,BBC,R,R,450,107,0,0.178,0.309,0.326,6,5,42.90%,11.10%,87.8,92.3,103.5,105.9,17.8,37.50%,22.50%,40.40%,68.20%,75.60%,31.80%,15.60%,6.70%,0.253,40.00%,0.46,41.80%,53%,61.50%
1,1335193846,M. Pujols,Marcos Pujols,Pujols,Marcos,1B,University of Dayton,DAY,730194688,Dayton,BBC,L,R,812,195,0,0.313,0.441,0.348,10,15,20.70%,12.90%,89.2,92.8,104.8,113,10.1,28.20%,16.70%,43.60%,77.20%,81.70%,23.10%,11.60%,30.80%,0.278,40.00%,0.285,62.90%,45%,73.40%
1,1498316525,J. Curtis,Jay Curtis,Curtis,Jay,C,University of Dayton,DAY,730194688,Dayton,BBC,R,R,510,128,0,0.156,0.218,0.221,5,1,18.40%,9.50%,83.4,82.6,98.1,102.5,18.2,18.90%,3.80%,46.70%,70.70%,77.90%,28.20%,8.80%,27.80%,0.111,50.00%,0.138,69.80%,15%,81.10%
1,1666493170,D. Butler,DJ Butler,Butler,DJ,2B,University of Akron,AKR,540536064,Akron,BBC,S,R,255,59,0,0.237,0.329,0.326,5,1,28.60%,14.30%,81,74.1,93.7,99.1,16.2,36.40%,0.00%,38.40%,78.40%,86.20%,23.60%,9.40%,0.00%,-,66.70%,0,61.50%,0%,75.50%
1,1865477915,J. Martinez,Jose Martinez,Martinez,Jose,OF,University of Dayton,DAY,730194688,Dayton,BBC,R,R,350,75,0,0.133,0.23,0.193,4,0,39.80%,15.10%,72,81.7,97.8,98.3,22.7,8.30%,4.20%,39.70%,75.50%,62.50%,19.50%,13.40%,58.30%,0.033,66.70%,0.001,65.50%,21%,66.20%
1,1676544967,K. Gurney,Kyle Gurney,Gurney,Kyle,C,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,R,R,821,179,0,0.313,0.402,0.337,12,5,18.60%,16.70%,89.2,94.4,101.1,106.4,4.4,13.80%,6.90%,34.70%,59.50%,85.10%,22.00%,7.60%,0.00%,0.347,66.70%,0,33.30%,41%,78.20%
1,1726156891,J. Fugitt,Justin Fugitt,Fugitt,Justin,OF,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,L,R,452,107,0,0.215,0.289,0.259,4,3,26.60%,6.50%,81.8,81.7,99.3,102.4,22.1,5.90%,0.00%,43.40%,58.60%,82.90%,31.30%,9.30%,0.00%,0.61,50.00%,0,47.60%,18%,78.60%
1,1731299482,R. Johnston,Ryan Johnston,Johnston,Ryan,IF,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,R,R,340,95,0,0.137,0.195,0.23,1,0,19.80%,3.60%,79.7,84,91.1,98.1,2.8,37.50%,0.00%,48.20%,85.70%,83.30%,37.00%,11.50%,0.00%,0.07,100.00%,0,55.00%,6%,76.20%
1,1018358993,M. Rivera,Matthew Rivera,Rivera,Matthew,C,Ball State University,BALL,730195456,Ball State,BBC,R,R,367,94,1,0.277,0.432,0.271,9,9,38.20%,10.00%,101,102.8,104.2,104.2,23.9,66.70%,66.70%,46.00%,65.70%,60.90%,33.30%,18.50%,0.00%,0,-,-,47.10%,100%,59.80%
1,1450530015,L. Flood,Logan Flood,Flood,Logan,OF,Ball State University,BALL,730195456,Ball State,BBC,R,R,515,115,0,0.252,0.37,0.319,5,5,17.60%,16.20%,90.4,95.1,101,103.2,14.1,24.00%,16.00%,37.30%,62.50%,82.20%,14.50%,6.40%,0.00%,1.775,0.00%,0.294,45.50%,32%,82.80%
1,1488824835,R. Peltier,Ryan Peltier,Peltier,Ryan,IF,Ball State University,BALL,730195456,Ball State,BBC,R,R,947,237,0,0.338,0.442,0.413,19,15,21.50%,9.50%,86.3,81.7,101.2,109.4,10.5,38.20%,20.60%,43.70%,73.60%,82.80%,24.50%,10.20%,20.00%,0.745,60.00%,0.185,69.20%,35%,76.60%
1,1869336813,J. Conant,Justin Conant,Conant,Justin,IF,Ball State University,BALL,730195456,Ball State,BBC,R,R,763,164,0,0.299,0.363,0.255,6,2,20.30%,13.40%,77.2,67.7,92,94.6,-10.3,30.00%,0.00%,38.00%,58.50%,86.80%,26.40%,6.20%,0.00%,0,66.70%,0.033,47.40%,5%,83.80%
1,1158017592,A. Wilhite,Andrew Wilhite,Wilhite,Andrew,OF,Ball State University,BALL,730195456,Ball State,BBC,L,R,501,129,0,0.209,0.283,0.17,4,4,25.70%,10.10%,74.8,81.9,85.2,100.4,1.8,0.00%,0.00%,45.10%,62.90%,63.60%,34.70%,13.40%,100.00%,0,-,-,70.60%,17%,70.40%
1,1584823287,G. Navarra,Garrett Navarra,Navarra,Garrett,P,Central Michigan University,CMU,5342,Central Michigan,BBC,L,L,790,171,15,0.304,0.397,0.32,12,5,17.60%,16.70%,86.5,84.9,102.7,107.3,10.4,23.50%,14.70%,32.00%,58.80%,92.10%,12.60%,2.80%,0.00%,0.161,0.00%,0.121,82.40%,44%,91.30%
1,1614741272,J. Simpson,Justin Simpson,Simpson,Justin,IF,Central Michigan University,CMU,5342,Central Michigan,BBC,S,R,1104,207,0,0.266,0.364,0.353,9,1,20.50%,20.90%,82.1,86.8,101.9,108.3,3.9,31.00%,14.10%,32.40%,62.00%,81.40%,7.80%,6.00%,28.60%,0,50.00%,0,66.70%,28%,81.60%
1,1189183327,C. Mathews,Collin Mathews,Mathews,Collin,OF,Kent State University,KENT,730315008,Kent State,BBC,R,R,823,214,0,0.341,0.444,0.288,16,10,20.10%,8.90%,87.8,94.8,102.6,105.8,12.2,29.40%,23.50%,42.90%,80.00%,72.70%,28.80%,10.10%,20.00%,0.365,0.00%,-,57.10%,35%,76.50%
1,1400085446,A. Longwell,Aidan Longwell,Longwell,Aidan,1B,Kent State University,KENT,730315008,Kent State,BBC,L,L,822,231,5,0.403,0.471,0.328,23,10,8.30%,9.70%,84.4,79.8,101.7,104,22.6,19.00%,14.30%,48.30%,87.90%,100.00%,41.00%,4.00%,0.00%,0.017,-,-,80.00%,19%,91.70%
1,1451252292,J. Mrozek,Josh Mrozek,Mrozek,Josh,OF,Kent State University,KENT,730315008,Kent State,BBC,L,R,304,79,0,0.278,0.353,0.097,5,2,22.70%,9.30%,65,74.6,87.4,87.4,48.3,0.00%,0.00%,36.50%,66.70%,87.50%,30.00%,6.30%,-,-,-,-,66.70%,0%,82.90%
1,1831448973,J. Miknis,Justin Miknis,Miknis,Justin,C,Kent State University,KENT,730315008,Kent State,BBC,L,R,894,234,0,0.316,0.39,0.331,15,8,15.10%,10.30%,95.4,93.8,108.7,112,6.6,18.20%,18.20%,46.00%,82.60%,71.10%,27.70%,9.30%,0.00%,0.374,-,-,47.80%,55%,79.80%
1,1055156372,C. Wiesen,Clay Wiesen,Wiesen,Clay,IF,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,225,62,0,0.177,0.253,0.302,1,1,15.10%,11.00%,89.8,79.3,101.9,101.9,18.2,23.10%,7.70%,42.20%,63.30%,94.70%,28.60%,6.70%,-,-,-,-,40.00%,31%,84.20%
1,1123014152,P. OShaughnessy,Padraig OShaughnessy,OShaughnessy,Padraig,1B,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,L,899,197,0,0.274,0.375,0.297,13,9,13.30%,14.90%,84.2,80,102.8,104.2,7,33.30%,25.90%,44.60%,72.60%,92.50%,23.10%,9.10%,-,-,40.00%,0,58.30%,41%,79.60%
1,1629956498,A. Good,Andre Good,Good,Andre,OF,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,L,614,163,0,0.264,0.367,0.285,14,9,23.00%,8.70%,87,82.6,102.7,103.9,15.4,33.30%,16.70%,47.90%,68.80%,81.80%,36.40%,11.60%,0.00%,0.067,-,-,50.00%,44%,75.90%
1,1428384659,W. Sturek,Will Sturek,Sturek,Will,OF,Ohio University,OHIO,730298368,Ohio,BBC,R,R,555,171,0,0.275,0.381,0.269,6,11,22.40%,9.50%,83.1,91.3,101.7,104.7,8.6,33.30%,23.80%,39.10%,64.50%,77.60%,18.30%,7.00%,50.00%,0.126,-,-,61.50%,38%,82.00%
1,1615065343,M. Minzey,Mason Minzey,Minzey,Mason,C,Ohio University,OHIO,730298368,Ohio,BBC,R,R,587,185,0,0.292,0.385,0.373,6,10,20.40%,14.50%,89.7,98.9,105.3,108.8,-3.3,33.30%,28.60%,38.30%,60.30%,81.60%,20.00%,5.50%,75.00%,0.02,100.00%,0,37.50%,43%,85.80%
1,1998466801,C. Kasperbauer,Colin Kasperbauer,Kasperbauer,Colin,IF,Ohio University,OHIO,730298368,Ohio,BBC,L,R,539,196,0,0.25,0.295,0.26,5,1,12.50%,10.30%,84.4,90.6,97.3,99.8,-2.7,18.20%,6.10%,48.20%,78.80%,80.80%,29.90%,7.80%,40.00%,0.365,60.00%,0.008,65.00%,24%,83.80%
1,1679938619,T. Lukkes,Trevor Lukkes,Lukkes,Trevor,OF,Ohio University,OHIO,730298368,Ohio,BBC,R,R,176,57,0,0.263,0.308,0.19,1,2,20.30%,4.70%,77.9,70.6,96.6,96.6,3.7,11.10%,11.10%,43.80%,61.30%,94.70%,20.70%,4.00%,25.00%,0,33.30%,0.333,50.00%,44%,90.90%
1,1247267730,D. Tamez,Dominic Tamez,Tamez,Dominic,C,University of Alabama,ALA,730206976,Alabama,BBC,R,R,770,174,0,0.287,0.356,0.308,10,5,15.10%,12.20%,89.4,89.6,104.6,109.7,3.5,25.60%,16.50%,43.50%,68.50%,85.50%,25.10%,10.40%,23.70%,0.205,50.00%,0.182,53.80%,44%,76.10%
1,1307201841,J. Hipsman,Johnny Hipsman,Hipsman,Johnny,OF,University of Richmond,RICH,730171904,Richmond,BBC,L,L,846,210,0,0.395,0.476,0.326,24,12,7.50%,8.80%,88.4,85.9,103.1,109.1,13.4,33.30%,19.40%,48.80%,77.10%,92.00%,28.10%,7.10%,33.30%,0,12.50%,0.256,71.30%,40%,85.50%
1,1430849571,E. Johnson,Ed Johnson,Johnson,Ed,IF,University of Alabama,ALA,730206976,Alabama,BBC,R,R,852,200,0,0.315,0.387,0.316,8,6,13.80%,13.80%,83.6,82.7,100.2,105.3,14.1,33.80%,17.60%,45.70%,75.30%,87.90%,23.00%,9.30%,12.80%,0.254,35.30%,0.269,59.60%,32%,79.70%
1,1506186396,D. Williamson,Drew Williamson,Williamson,Drew,IF,University of Alabama,ALA,730206976,Alabama,BBC,L,R,1129,237,0,0.304,0.402,0.326,6,15,24.00%,14.60%,91.1,89.9,107.7,113.3,14,35.00%,18.60%,38.20%,60.50%,82.10%,20.00%,10.40%,12.70%,0.236,43.80%,0.18,53.60%,49%,72.90%
1,1817199509,C. Rose,Caden Rose,Rose,Caden,OF,University of Alabama,ALA,730206976,Alabama,BBC,R,R,765,153,0,0.261,0.386,0.36,10,9,21.50%,14.00%,90.1,87.6,106.1,109,12.1,28.60%,18.70%,38.40%,66.30%,83.40%,17.40%,8.10%,20.00%,0.496,22.20%,0.327,64.50%,52%,78.90%
1,1822431028,J. Jarvis,Jim Jarvis,Jarvis,Jim,IF,University of Alabama,ALA,730206976,Alabama,BBC,L,R,1035,249,0,0.273,0.352,0.305,10,6,12.70%,11.00%,88.6,90,103.5,109.8,9.5,31.40%,19.80%,39.00%,62.30%,88.10%,20.20%,6.90%,10.20%,0.405,62.50%,0.173,68.00%,40%,82.40%
1,1908787885,A. Pinckney,Andrew Pinckney,Pinckney,Andrew,OF,University of Alabama,ALA,730206976,Alabama,BBC,R,R,1151,234,0,0.338,0.456,0.361,12,18,23.60%,13.90%,90.4,95.5,107.1,111.7,8.3,31.00%,21.80%,41.00%,62.90%,83.80%,27.20%,12.20%,23.10%,0.588,50.00%,0.235,50.30%,51%,70.30%
1,1972704911,C. Beal,Christian Beal,Beal,Christian,OF,University of Richmond,RICH,730171904,Richmond,BBC,R,R,860,182,0,0.286,0.383,0.343,14,1,9.60%,16.30%,80.7,80.1,94.9,100.1,14.9,30.60%,5.80%,36.60%,62.10%,91.70%,18.00%,5.00%,36.40%,0.101,60.00%,0.183,73.60%,9%,86.30%
1,1993866298,T. Seidl,Tommy Seidl,Seidl,Tommy,OF,University of Alabama,ALA,730206976,Alabama,BBC,R,R,940,197,0,0.355,0.434,0.338,11,9,19.90%,13.30%,91.2,87.5,110,113.3,11.5,29.40%,21.80%,41.20%,61.90%,84.80%,23.50%,10.10%,22.50%,0.305,48.50%,0.126,56.50%,51%,75.50%
1,1114067290,W. Long,Will Long,Long,Will,C,Tennessee Technological University,TNTC,730166272,Tennessee Tech,BBC,R,R,403,97,0,0.165,0.287,0.209,3,1,33.30%,17.10%,88.1,84.7,93.3,100.4,19.4,10.00%,10.00%,31.00%,58.50%,83.90%,22.20%,6.90%,11.10%,0.198,100.00%,0,33.30%,10%,77.60%
1,1870167107,J. Dyer,John Dyer,Dyer,John,1B,Tennessee Technological University,TNTC,730166272,Tennessee Tech,BBC,R,R,694,207,0,0.324,0.468,0.339,11,23,20.20%,9.10%,87.3,96.3,105.1,106.3,15,31.60%,15.80%,46.30%,69.20%,83.30%,34.20%,10.20%,33.30%,0.483,0.00%,0.04,37.00%,42%,77.90%
1,1969710883,P. Mills,Peyton Mills,Mills,Peyton,IF,Tennessee Technological University,TNTC,730166272,Tennessee Tech,BBC,R,R,785,213,0,0.263,0.407,0.285,13,17,27.50%,12.90%,77,80.5,96.3,100.3,18.4,22.20%,0.00%,39.20%,64.70%,68.20%,29.30%,8.20%,33.30%,0.186,25.00%,0.106,41.70%,17%,79.20%
1,1403579297,C. Hobson,Caleb Hobson,Hobson,Caleb,OF,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,938,214,0,0.318,0.404,0.213,9,6,17.90%,14.40%,80.3,95.6,97.7,101.1,-3.3,20.00%,15.00%,41.20%,63.40%,88.50%,27.30%,9.60%,20.00%,0.075,-,-,77.80%,25%,76.70%
1,1570504320,J. Culumovic,Jack Culumovic,Culumovic,Jack,u,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,L,R,696,163,0,0.276,0.383,0.255,8,10,25.40%,11.40%,78.7,99.7,99.3,103.1,3,20.00%,10.00%,44.00%,79.30%,60.90%,25.50%,9.60%,80.00%,0,100.00%,0,50.00%,30%,78.10%
1,1929059516,N. Self,Nate Self,Self,Nate,IF,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,379,86,1,0.198,0.274,0.273,3,3,28.80%,8.70%,88.9,94,101.4,103.3,13.4,28.60%,28.60%,45.10%,69.20%,77.80%,40.00%,14.20%,-,0,100.00%,0,25.00%,29%,68.40%
1,1789632133,J. Fields,Javon Fields,Fields,Javon,OF,High Point University,HP,730321152,High Point,BBC,R,R,994,203,0,0.276,0.365,0.284,15,4,18.00%,14.00%,84.9,84.5,99.3,106.8,15.2,33.60%,18.50%,38.40%,61.90%,84.80%,18.30%,8.10%,21.10%,0.355,34.40%,0.137,63.90%,34%,78.80%
1,1304492997,J. Eaton,Jarrett Eaton,Eaton,Jarrett,OF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,446,104,0,0.221,0.304,0.253,3,1,15.90%,13.50%,76.6,88.2,94.3,101.5,2.5,20.70%,6.90%,40.80%,72.90%,90.20%,14.50%,6.70%,18.20%,0.69,-,-,83.30%,7%,83.50%
1,1397398486,T. Reeves,T.J. Reeves,Reeves,T.J.,OF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,873,226,0,0.336,0.444,0.343,10,16,22.20%,10.00%,90.3,95.1,104.7,109.2,16.6,23.70%,15.80%,45.70%,74.70%,83.90%,24.60%,12.90%,27.30%,0.263,50.00%,0.084,40.60%,50%,71.70%
1,1791590711,B. Bryan,Brooks Bryan,Bryan,Brooks,C,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,183,46,0,0.174,0.247,0.461,3,0,35.80%,9.40%,89.8,93.3,103.9,103.9,5,20.00%,20.00%,39.90%,90.00%,77.80%,15.40%,12.00%,40.00%,0.132,-,-,50.00%,60%,69.90%
1,1889300162,C. Crowe,Carson Crowe,Crowe,Carson,OF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,L,739,195,0,0.256,0.349,0.263,11,9,28.50%,9.00%,92.1,97.7,105.5,108.6,12.9,26.90%,19.20%,50.20%,81.30%,78.80%,37.70%,16.40%,27.30%,0.016,75.00%,0.348,50.00%,50%,67.40%
1,1005665293,C. Conn,Cole Conn,Conn,Cole,C,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,S,R,754,181,0,0.232,0.357,0.368,12,7,17.40%,14.30%,87,91.1,103,107.4,18.2,31.50%,25.90%,37.90%,66.10%,89.40%,17.30%,5.60%,0.00%,0.14,50.00%,0.007,55.90%,39%,85.30%
1,1142658816,C. Conn,Clay Conn,Conn,Clay,IF,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,S,R,338,76,0,0.224,0.362,0.358,2,2,23.10%,20.20%,74.9,71.7,94.2,101.8,27.6,45.50%,9.10%,28.40%,42.90%,90.50%,16.30%,4.70%,-,0,0.00%,0.317,46.20%,9%,83.30%
1,1683201338,C. Szykowny,Charlie Szykowny,Szykowny,Charlie,IF,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,L,R,665,203,4,0.335,0.45,0.409,11,16,14.30%,8.90%,87,87.6,106.1,113.2,16.1,30.50%,22.00%,51.40%,78.40%,87.20%,33.90%,6.80%,20.00%,0.222,0.00%,0.265,76.80%,47%,86.80%
1,1747825605,B. Grimes,Bobby Grimes,Grimes,Bobby,C,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,448,124,0,0.242,0.32,0.263,10,1,28.40%,12.20%,80.9,73.3,102.2,104,11.3,25.00%,12.50%,43.50%,75.20%,73.20%,30.50%,10.70%,66.70%,0,66.70%,0.141,57.50%,41%,75.40%
1,1537010728,M. Farfan,Max Farfan,Farfan,Max,IF,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,296,74,0,0.23,0.336,0.238,4,4,33.30%,10.70%,91.8,91.8,105,106.8,21.2,46.20%,23.10%,39.50%,60.80%,71.00%,15.40%,11.10%,-,-,100.00%,0,70.00%,31%,71.80%
1,1129175579,C. King,Corey King,King,Corey,IF,Alabama State University,ALST,4765,Alabama State,BBC,R,R,483,205,0,0.312,0.381,0.196,15,7,10.80%,8.30%,85.2,89.3,96.7,101.3,5,30.00%,30.00%,53.00%,60.00%,85.70%,36.20%,6.00%,33.30%,0,100.00%,0,47.10%,40%,88.70%
1,1590352677,T. Jamison,Trenton Jamison,Jamison,Trenton,P,Alabama State University,ALST,4765,Alabama State,BBC,R,R,397,159,0,0.34,0.389,0.203,14,3,19.10%,6.70%,83.9,89.6,105.5,105.5,5.9,33.30%,20.00%,48.40%,71.90%,91.30%,38.50%,4.30%,100.00%,0,-,-,46.70%,33%,91.10%
1,1914186072,I. Matos,Ian Matos,Matos,Ian,OF,Alabama State University,ALST,4765,Alabama State,BBC,R,R,628,217,0,0.355,0.456,0.38,20,8,12.70%,15.30%,80,86.4,104,105.4,10.3,26.70%,20.00%,34.40%,51.50%,100.00%,9.10%,1.40%,-,-,-,0,75.00%,27%,95.80%
1,1281951232,S. Dardar,Seth Dardar,Dardar,Seth,1B,Columbia University,CLMB,730319104,Columbia,BBC,L,R,575,134,0,0.299,0.411,0.282,11,8,25.80%,11.30%,86.3,89.8,103.3,110.4,15.3,35.80%,17.30%,49.60%,72.60%,79.70%,32.70%,14.60%,46.70%,0.176,-,-,52.00%,35%,70.50%
1,1443452570,A. Blake,Andy Blake,Blake,Andy,IF,Columbia University,CLMB,730319104,Columbia,BBC,R,R,834,205,0,0.366,0.455,0.313,20,11,17.30%,7.80%,88.2,88,103.7,107.9,14,38.90%,26.20%,49.00%,70.40%,83.80%,33.00%,11.40%,21.70%,0.583,38.50%,0.253,64.10%,42%,76.80%
